"title","description","identifier","source","creator","date","collection_id","collection_title","series_id","series_title","tags","rights","rights_holder","publisher","format","type","filename","featured","file_url","thumbnail","language","file_ext","sort_field","by","mby","modified","duration","created","id"
"SFI poster","","160000JNUDI0174","Students' Federation of India","Students' Federation of India","01/05/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0174.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0174.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0174.jpg","English","jpg","2016-05-01","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c0002cf"
"SFI poster","","160000JNUDI0175","Students' Federation of India","Students' Federation of India","23/05/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0175.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0175.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0175.jpg","English","jpg","2016-05-23","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c00026f"
"SFI poster","","160000JNUDI0176","Students' Federation of India","Students' Federation of India","05/06/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0176.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0176.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0176.jpg","English","jpg","2016-06-05","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c000154"
"SFI poster","","160000JNUDI0177","Students' Federation of India","Students' Federation of India","07/06/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0177.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0177.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0177.jpg","English","jpg","2016-06-07","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c00009f"
"SFI poster","","160000JNUDI0178","Students' Federation of India","Students' Federation of India","09/06/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0178.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0178.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0178.jpg","English","jpg","2016-06-09","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c000093"
"SFI poster","","160000JNUDI0179","Students' Federation of India","Students' Federation of India","13/06/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0179.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0179.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0179.jpg","English","jpg","2016-06-13","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c000318"
"SFI poster","","160000JNUDI0180","Students' Federation of India","Students' Federation of India","13/06/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0180.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0180.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0180.jpg","English","jpg","2016-06-13","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c0003e0"
"SFI poster","","160000JNUDI0181","Students' Federation of India","Students' Federation of India","15/06/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0181.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0181.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0181.jpg","English","jpg","2016-06-15","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c00021a"
"SFI poster","","160000JNUDI0182","Students' Federation of India","Students' Federation of India","28/06/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0182.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0182.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0182.jpg","English","jpg","2016-06-28","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c000282"
"SFI poster","","160000JNUDI0183","Students' Federation of India","Students' Federation of India","30/06/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0183.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0183.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0183.jpg","English","jpg","2016-06-30","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c0001bb"
"SFI poster","","160000JNUDI0184","Students' Federation of India","Students' Federation of India","16/07/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0184.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0184.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0184.jpg","English","jpg","2016-07-16","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c000227"
"SFI poster","","160000JNUDI0185","Students' Federation of India","Students' Federation of India","23/07/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0185.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0185.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0185.jpg","English","jpg","2016-07-23","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c0003c7"
"SFI poster","","160000JNUDI0186","Students' Federation of India","Students' Federation of India","25/07/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0186.jpg","Yes","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0186.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0186.jpg","English","jpg","2016-07-25","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c0003a9"
"SFI poster","","160000JNUDI0187","Students' Federation of India","Students' Federation of India","30/07/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0187.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0187.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0187.jpg","English","jpg","2016-07-30","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c0000ff"
"SFI poster","","160000JNUDI0188","Students' Federation of India","Students' Federation of India","30/07/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0188.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0188.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0188.jpg","English","jpg","2016-07-30","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c000029"
"SFI poster","","160000JNUDI0189","Students' Federation of India","Students' Federation of India","01/08/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0189.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0189.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0189.jpg","English","jpg","2016-08-01","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c000288"
"SFI poster","","160000JNUDI0190","Students' Federation of India","Students' Federation of India","01/08/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0190.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0190.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0190.jpg","English","jpg","2016-08-01","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c000298"
"SFI poster","","160000JNUDI0191","Students' Federation of India","Students' Federation of India","02/08/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0191.jpg","Yes","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0191.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0191.jpg","English","jpg","2016-08-02","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c0002ea"
"SFI poster","","160000JNUDI0192","Students' Federation of India","Students' Federation of India","05/08/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0192.jpg","Yes","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0192.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0192.jpg","English","jpg","2016-08-05","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c000189"
"SFI poster","","160000JNUDI0193","Students' Federation of India","Students' Federation of India","05/08/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0193.jpg","Yes","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0193.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0193.jpg","English","jpg","2016-08-05","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409142,"",1561409142,"5d113676366236002c000271"
"SFI poster","","160000JNUDI0194","Students' Federation of India","Students' Federation of India","12/08/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0194.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0194.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0194.jpg","English","jpg","2016-08-12","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409143,"",1561409143,"5d113677366236002a0003e2"
"SFI poster","","160000JNUDI0195","Students' Federation of India","Students' Federation of India","15/08/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0195.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0195.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0195.jpg","English","jpg","2016-08-15","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409143,"",1561409143,"5d113677366236002a000217"
"SFI poster","","160000JNUDI0196","Students' Federation of India","Students' Federation of India","19/08/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0196.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0196.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0196.jpg","English","jpg","2016-08-19","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409143,"",1561409143,"5d113677366236002a000283"
"SFI poster","","160000JNUDI0197","Students' Federation of India","Students' Federation of India","05/09/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0197.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0197.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0197.jpg","English","jpg","2016-09-05","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409143,"",1561409143,"5d113677366236002a00017e"
"SFI poster","","160000JNUDI0198","Students' Federation of India","Students' Federation of India","17/09/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0198.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0198.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0198.jpg","English","jpg","2016-09-17","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409143,"",1561409143,"5d113677366236002a000061"
"SFI poster","","160000JNUDI0199","Students' Federation of India","Students' Federation of India","19/09/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0199.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0199.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0199.jpg","English","jpg","2016-09-19","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409143,"",1561409143,"5d113677366236002a0000cf"
"SFI poster","","160000JNUDI0200","Students' Federation of India","Students' Federation of India","19/09/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0200.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0200.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0200.jpg","English","jpg","2016-09-19","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409143,"",1561409143,"5d113677366236002a0000d2"
"SFI poster","","160000JNUDI0201","Students' Federation of India","Students' Federation of India","29/09/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0201.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0201.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0201.jpg","English","jpg","2016-09-29","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409143,"",1561409143,"5d113677366236002a0000ec"
"SFI poster","","160000JNUDI0202","Students' Federation of India","Students' Federation of India","05/10/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0202.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0202.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0202.jpg","English","jpg","2016-10-05","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409143,"",1561409143,"5d113677366236002a000399"
"SFI poster","","160000JNUDI0203","Students' Federation of India","Students' Federation of India","07/10/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0203.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0203.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0203.jpg","English","jpg","2016-10-07","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409143,"",1561409143,"5d113677366236002a000385"
"SFI poster","","160000JNUDI0204","Students' Federation of India","Students' Federation of India","07/10/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0204.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0204.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0204.jpg","English","jpg","2016-10-07","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409143,"",1561409143,"5d113677366236002a0001b0"
"SFI poster","","160000JNUDI0205","Students' Federation of India","Students' Federation of India","17/10/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0205.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0205.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0205.jpg","English","jpg","2016-10-17","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409143,"",1561409143,"5d113677366236002a000363"
"SFI poster","","160000JNUDI0206","Students' Federation of India","Students' Federation of India","01/11/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0206.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0206.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0206.jpg","English","jpg","2016-11-01","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409143,"",1561409143,"5d113677366236002a000345"
"SFI poster","","160000JNUDI0207","Students' Federation of India","Students' Federation of India","10/11/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0207.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0207.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0207.jpg","English","jpg","2016-11-10","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409143,"",1561409143,"5d113677366236002a0002c5"
"SFI poster","","160000JNUDI0208","Students' Federation of India","Students' Federation of India","10/11/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0208.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0208.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0208.jpg","English","jpg","2016-11-10","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409143,"",1561409143,"5d113677366236002a0001ce"
"SFI poster","","160000JNUDI0209","Students' Federation of India","Students' Federation of India","09/12/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0209.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0209.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0209.jpg","English","jpg","2016-12-09","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409143,"",1561409143,"5d113677366236002a000162"
"SFI poster","","160000JNUDI0210","Students' Federation of India","Students' Federation of India","10/12/16","JNU","JNU Student Movement","SM001","Student Movements ","Students' Federation of India; SFI; SFI Poster","Images may only be reproduced with permission from Merian-Tagore International Centre of Advanced Studies; University of Gottingen.","Merian-Tagore International Centre of Advanced Studies","Merian-Tagore International Centre of Advanced Studies",".JPG","Born Digital Image","160000JNUDI0210.jpg","","http://campuscollection.openrun.net/samim/Posters and Pamphlets_PZDasgupta/SFI/2016/160000JNUDI0210.jpg","http://campuscollection.openrun.net/Thumbnails/thubmnail_160000JNUDI0210.jpg","English","jpg","2016-12-10","5cbf1a2e643965001800017e","5cbf1a2e643965001800017e",1561409143,"",1561409143,"5d113677366236002a000273"
